total_mass_source chirp_mass_source mass_ratio chi_eff
2.7469 1.1862 0.7942 0.0004
2.7399 1.1849 1.2321 0.0039
2.7398 1.1855 1.2209 0.0015
2.7408 1.1859 1.2209 0.0015
2.7382 1.1873 1.1743 0.0005
2.7276 1.1849 1.1225 0.0012
2.7283 1.1852 1.1225 0.0012
2.7524 1.1862 1.2942 0.0031
2.7363 1.1906 1.0510 -0.0046
2.7415 1.1856 1.2309 0.0013
2.7406 1.1852 1.2309 0.0013
2.7299 1.1848 1.1489 0.0007
2.7281 1.1850 1.1260 0.0013
2.7290 1.1853 1.1260 0.0013
2.7374 1.1855 1.2024 0.0022
2.7481 1.1873 1.2503 0.0038
2.7397 1.1874 1.1850 -0.0002
2.7403 1.1877 1.1850 -0.0002
2.7327 1.1879 1.0974 -0.0039
2.7444 1.1862 0.8055 0.0031
2.7447 1.1864 0.8055 0.0031
2.7306 1.1850 0.8681 0.0012
2.7351 1.1854 0.8442 -0.0028
2.7335 1.1856 0.8570 -0.0007
2.7337 1.1857 0.8570 -0.0007
2.7239 1.1852 0.9537 -0.0010
2.7551 1.1882 1.2822 0.0049
2.7562 1.1887 1.2822 0.0049
2.7408 1.1857 1.2242 -0.0007
2.7400 1.1860 1.2134 0.0006
2.7373 1.1858 0.8361 0.0015
2.7379 1.1860 0.8361 0.0015
2.7408 1.1864 1.2119 0.0025
2.7410 1.1882 1.1794 0.0021
2.7410 1.1882 1.1794 0.0021
2.7325 1.1863 0.8762 -0.0011
2.7370 1.1858 1.1921 0.0035
2.7372 1.1859 1.1921 0.0035
2.7700 1.1869 1.3831 0.0094
2.7307 1.1869 1.1042 -0.0004
2.7402 1.1862 1.2116 0.0023
2.7402 1.1862 1.2116 0.0023
2.7416 1.1857 1.2311 -0.0019
2.7328 1.1867 1.1347 -0.0028
2.7332 1.1869 1.1347 -0.0028
2.7341 1.1855 1.1738 0.0030
2.7267 1.1869 0.9954 -0.0032
2.7286 1.1856 0.8980 -0.0005
2.7303 1.1864 0.8980 -0.0005
2.7294 1.1862 1.1080 -0.0005
2.7277 1.1862 0.9259 -0.0033
2.7277 1.1862 0.9259 -0.0033
2.7427 1.1875 1.2066 0.0046
2.7293 1.1868 1.0868 -0.0041
2.7322 1.1855 1.1559 0.0011
2.7319 1.1854 1.1559 0.0011
2.7281 1.1847 0.8829 -0.0002
2.7269 1.1860 0.9277 -0.0061
2.7283 1.1854 1.1164 -0.0005
2.7260 1.1844 1.1164 -0.0005
2.7454 1.1861 1.2510 0.0038
2.7262 1.1860 1.0615 -0.0045
2.7265 1.1861 1.0615 -0.0045
2.7315 1.1889 1.0097 -0.0027
2.7447 1.1868 1.2340 -0.0010
2.7234 1.1854 0.9990 -0.0047
2.7262 1.1867 0.9990 -0.0047
2.7352 1.1875 1.1410 -0.0017
2.7303 1.1872 0.9203 -0.0013
2.7286 1.1865 0.9203 -0.0013
2.7747 1.1897 0.7277 0.0096
2.7477 1.1861 0.7904 0.0047
2.7274 1.1868 0.9539 -0.0007
2.7280 1.1870 0.9539 -0.0007
2.7303 1.1858 1.1279 -0.0006
2.7311 1.1868 0.8991 0.0007
2.7301 1.1863 0.8991 0.0007
2.7586 1.1866 0.7548 0.0097
2.7328 1.1862 1.1454 -0.0001
2.7323 1.1856 1.1550 -0.0003
2.7313 1.1852 1.1550 -0.0003
2.7551 1.1878 1.2874 0.0034
2.7424 1.1870 0.8241 0.0058
2.7416 1.1867 0.8241 0.0058
2.7349 1.1887 0.9063 -0.0003
2.7244 1.1858 0.9763 -0.0045
2.7232 1.1853 1.0099 -0.0010
2.7226 1.1851 1.0099 -0.0010
2.7302 1.1874 0.9277 -0.0066
2.7292 1.1868 0.9223 -0.0010
2.7495 1.1856 1.2852 0.0060
2.7515 1.1864 1.2852 0.0060
2.7264 1.1852 1.0974 -0.0026
2.7523 1.1900 1.2362 0.0017
2.7524 1.1900 1.2362 0.0017
2.7249 1.1858 1.0404 -0.0053
2.7278 1.1870 1.0456 -0.0042
2.7287 1.1863 1.0944 -0.0058
2.7308 1.1872 1.0944 -0.0058
2.7280 1.1871 0.9558 -0.0036
2.7410 1.1904 0.8842 -0.0006
2.7414 1.1906 0.8842 -0.0006
2.7342 1.1862 1.1599 -0.0013
2.7322 1.1882 0.9237 -0.0044
2.7298 1.1875 1.0666 -0.0022
2.7310 1.1880 1.0666 -0.0022
2.7233 1.1851 0.9605 0.0000
2.7419 1.1866 1.2171 0.0005
2.7337 1.1859 1.1614 0.0025
2.7325 1.1854 1.1614 0.0025
2.7508 1.1909 0.8271 0.0036
2.7353 1.1878 1.1344 -0.0010
2.7364 1.1882 1.1344 -0.0010
2.7297 1.1856 1.1262 -0.0008
2.7318 1.1863 0.8816 0.0012
2.7283 1.1860 1.0971 -0.0014
2.7281 1.1859 1.0971 -0.0014
2.7267 1.1863 1.0586 -0.0022
2.7377 1.1874 1.1664 0.0016
2.7387 1.1879 1.1664 0.0016
2.7377 1.1887 0.8796 -0.0017
2.7541 1.1868 1.2959 0.0034
2.7319 1.1853 1.1576 -0.0027
2.7317 1.1852 1.1576 -0.0027
2.7324 1.1874 1.1117 -0.0010
2.7443 1.1892 0.8419 0.0023
2.7295 1.1880 0.9762 -0.0000
2.7296 1.1880 0.9762 -0.0000
2.7445 1.1863 0.8054 0.0044
2.7302 1.1853 1.1420 -0.0067
2.7314 1.1858 1.1420 -0.0067
2.7327 1.1866 0.8817 -0.0021
2.7353 1.1876 0.8782 -0.0006
2.7619 1.1851 0.7340 0.0144
2.7617 1.1851 0.7340 0.0144
2.7284 1.1864 1.0872 -0.0007
2.7270 1.1864 0.9447 -0.0075
2.7447 1.1852 1.2591 0.0024
2.7440 1.1850 1.2591 0.0024
2.7279 1.1867 0.9410 -0.0011
2.7322 1.1878 1.0946 -0.0037
2.7334 1.1883 1.0946 -0.0037
2.7358 1.1857 0.8438 0.0020
2.7242 1.1851 1.0625 -0.0012
2.7361 1.1867 1.1675 0.0024
2.7372 1.1872 1.1675 0.0024
2.7288 1.1874 1.0503 -0.0016
2.7304 1.1877 0.9376 -0.0028
2.7333 1.1886 0.9231 -0.0002
2.7320 1.1880 0.9231 -0.0002
2.7400 1.1868 1.1993 -0.0005
2.7348 1.1867 0.8660 0.0020
2.7353 1.1869 0.8660 0.0020
2.7433 1.1908 1.1454 -0.0002
2.7325 1.1892 1.0323 -0.0060
2.7504 1.1871 1.2676 0.0103
2.7480 1.1861 1.2676 0.0103
2.7273 1.1862 1.0754 -0.0008
2.7380 1.1878 1.1609 0.0001
2.7331 1.1861 1.1511 0.0011
2.7348 1.1869 1.1511 0.0011
2.7331 1.1862 1.1505 -0.0024
2.7310 1.1887 0.9845 -0.0023
2.7658 1.1863 1.3685 0.0109
2.7663 1.1865 1.3685 0.0109
2.7344 1.1854 1.1778 -0.0019
2.7330 1.1853 1.1681 0.0023
2.7341 1.1858 1.1681 0.0023
2.7315 1.1876 0.9153 -0.0017
2.7289 1.1861 1.1023 -0.0064
2.7409 1.1852 1.2338 -0.0008
2.7419 1.1856 1.2338 -0.0008
2.7291 1.1878 0.9766 -0.0030
2.7373 1.1875 1.1609 -0.0014
2.7250 1.1859 0.9624 -0.0021
2.7252 1.1859 0.9624 -0.0021
2.7480 1.1862 1.2670 0.0039
2.7286 1.1865 1.0859 -0.0034
2.7294 1.1868 1.0859 -0.0034
2.7279 1.1874 0.9880 -0.0010
2.7380 1.1874 1.1689 0.0016
2.7436 1.1853 1.2499 0.0043
2.7431 1.1852 1.2499 0.0043
2.7289 1.1876 1.0319 -0.0046
2.7257 1.1864 0.9936 -0.0023
2.7337 1.1894 1.0543 -0.0028
2.7329 1.1890 1.0543 -0.0028
2.7250 1.1858 1.0450 -0.0004
2.7404 1.1871 1.1961 0.0027
2.7373 1.1850 0.8264 0.0041
2.7374 1.1851 0.8264 0.0041
2.7322 1.1865 0.8827 -0.0049
2.7359 1.1864 0.8530 0.0034
2.7356 1.1867 1.1626 0.0015
2.7348 1.1864 1.1626 0.0015
2.7342 1.1847 1.1911 -0.0012
2.7366 1.1852 1.2017 0.0036
2.7374 1.1855 1.2017 0.0036
2.7378 1.1860 1.1965 -0.0002
2.7445 1.1909 0.8659 -0.0007
2.7276 1.1853 0.8994 -0.0002
2.7271 1.1851 0.8994 -0.0002
2.7281 1.1847 0.8826 -0.0023
2.7312 1.1850 1.1580 0.0002
2.7297 1.1865 1.1011 -0.0015
2.7307 1.1870 1.1011 -0.0015
2.7271 1.1869 0.9769 -0.0046
2.7234 1.1853 1.0265 -0.0031
2.7399 1.1868 0.8349 0.0001
2.7380 1.1860 0.8349 0.0001
2.7437 1.1894 0.8478 -0.0008
2.7236 1.1855 0.9986 0.0013
2.7254 1.1863 0.9986 0.0013
2.7541 1.1883 1.2735 0.0042
2.7233 1.1851 0.9621 -0.0017
2.7323 1.1863 1.1388 0.0026
2.7319 1.1861 1.1388 0.0026
2.7332 1.1861 0.8674 -0.0007
2.7365 1.1869 0.8572 -0.0015
2.7460 1.1844 0.7809 0.0010
2.7456 1.1842 0.7809 0.0010
2.7372 1.1864 1.1835 0.0000
2.7439 1.1870 0.8168 0.0035
2.7267 1.1865 1.0468 -0.0038
2.7248 1.1857 1.0468 -0.0038
2.7326 1.1873 1.1147 0.0001
2.7250 1.1859 1.0365 -0.0052
2.7555 1.1877 1.2914 0.0053
2.7564 1.1881 1.2914 0.0053
2.7244 1.1858 0.9926 -0.0017
2.7431 1.1905 1.1498 -0.0043
2.7281 1.1846 1.1356 0.0013
2.7294 1.1852 1.1356 0.0013
2.7467 1.1866 0.7985 0.0021
2.7398 1.1864 1.2043 0.0019
2.7270 1.1853 1.1028 0.0009
2.7287 1.1860 1.1028 0.0009
2.7465 1.1852 0.7865 0.0072
2.7357 1.1877 0.8778 -0.0021
2.7360 1.1879 0.8778 -0.0021
2.7548 1.1854 1.3193 0.0079
2.7324 1.1881 0.9189 -0.0021
2.7624 1.1880 1.3281 0.0070
2.7635 1.1885 1.3281 0.0070
2.7357 1.1854 1.1889 0.0003
2.7369 1.1845 0.8224 -0.0017
2.7247 1.1857 0.9607 -0.0042
2.7261 1.1863 0.9607 -0.0042
2.7324 1.1864 0.8791 0.0008
2.7523 1.1863 1.2926 0.0021
2.7354 1.1886 0.8992 -0.0042
2.7349 1.1884 0.8992 -0.0042
2.7296 1.1875 1.0596 -0.0027
2.7336 1.1858 0.8595 -0.0021
2.7259 1.1859 1.0634 0.0015
2.7270 1.1863 1.0634 0.0015
2.7297 1.1869 1.0864 0.0005
2.7333 1.1865 1.1451 0.0003
2.7273 1.1856 0.9110 0.0019
2.7284 1.1861 0.9110 0.0019
2.7391 1.1875 1.1788 0.0007
2.7321 1.1875 0.9072 -0.0001
2.7315 1.1869 1.1143 -0.0002
2.7315 1.1868 1.1143 -0.0002
2.7233 1.1852 0.9677 -0.0023
2.7236 1.1854 1.0240 -0.0012
2.7261 1.1844 1.1196 0.0021
2.7274 1.1849 1.1196 0.0021
2.7482 1.1874 0.8004 0.0028
2.7258 1.1857 0.9362 -0.0000
2.7315 1.1889 0.9826 -0.0055
2.7315 1.1889 0.9826 -0.0055
2.7607 1.1859 1.3458 0.0112
2.7372 1.1856 1.1976 -0.0012
2.7426 1.1892 0.8516 0.0003
2.7417 1.1888 0.8516 0.0003
2.7619 1.1886 0.7593 0.0063
2.7403 1.1873 0.8386 0.0018
2.7304 1.1860 0.8879 0.0027
2.7299 1.1857 0.8879 0.0027
2.7496 1.1862 1.2759 0.0057
2.7300 1.1859 0.8893 0.0003
2.7230 1.1848 0.9504 0.0012
2.7251 1.1857 0.9504 0.0012
2.7303 1.1875 1.0738 -0.0076
2.7330 1.1873 0.8928 0.0005
2.7396 1.1863 0.8303 -0.0001
2.7377 1.1855 0.8303 -0.0001
2.7610 1.1905 1.2863 0.0040
2.7337 1.1861 0.8634 -0.0042
2.7452 1.1904 1.1719 -0.0004
2.7459 1.1907 1.1719 -0.0004
2.7353 1.1859 1.1772 0.0008
2.7482 1.1899 0.8289 0.0029
2.7239 1.1856 0.9906 -0.0002
2.7255 1.1863 0.9906 -0.0002
2.7324 1.1893 0.9821 -0.0053
2.7245 1.1858 1.0292 -0.0016
2.7340 1.1880 0.8993 -0.0028
2.7338 1.1880 0.8993 -0.0028
2.7292 1.1874 1.0575 -0.0065
2.7344 1.1896 1.0607 0.0005
2.7759 1.1915 1.3588 0.0078
2.7764 1.1917 1.3588 0.0078
2.7322 1.1855 1.1554 -0.0010
2.7501 1.1889 0.8078 0.0036
2.7654 1.1876 0.7407 0.0114
2.7650 1.1874 0.7407 0.0114
2.7250 1.1859 1.0385 -0.0016
2.7268 1.1857 1.0876 0.0006
2.7437 1.1875 1.2146 0.0014
2.7353 1.1847 0.8340 0.0029
2.7351 1.1847 0.8340 0.0029
2.7257 1.1849 1.0956 0.0006
2.7438 1.1904 1.1589 0.0028
2.7330 1.1879 1.1018 -0.0066
2.7332 1.1880 1.1018 -0.0066
2.7304 1.1880 1.0509 -0.0082
2.7265 1.1850 1.1040 -0.0045
2.7330 1.1884 1.0857 -0.0017
2.7326 1.1882 1.0857 -0.0017
2.7481 1.1850 1.2845 0.0058
2.7412 1.1879 0.8415 -0.0008
2.7368 1.1858 0.8390 0.0015
2.7365 1.1857 0.8390 0.0015
2.7366 1.1881 1.1402 0.0038
2.7282 1.1867 1.0720 -0.0024
2.7252 1.1855 0.9391 -0.0004
2.7268 1.1862 0.9391 -0.0004
2.7435 1.1875 0.8244 0.0021
2.7321 1.1892 1.0110 -0.0033
2.7295 1.1881 1.0082 -0.0041
2.7284 1.1876 1.0082 -0.0041
2.7337 1.1899 0.9900 -0.0027
2.7457 1.1859 0.7968 0.0025
2.7704 1.1898 0.7410 0.0071
2.7698 1.1895 0.7410 0.0071
2.7330 1.1853 0.8559 0.0009
2.7264 1.1849 1.1076 -0.0007
2.7287 1.1863 0.9141 -0.0002
2.7257 1.1858 1.0597 -0.0010
2.7245 1.1853 1.0597 -0.0010
2.7456 1.1874 1.2305 0.0019
2.7458 1.1867 0.8043 0.0015
2.7368 1.1860 0.8416 -0.0014
2.7373 1.1862 0.8416 -0.0014
2.7299 1.1850 1.1441 0.0005
2.7339 1.1871 1.1354 -0.0048
2.7377 1.1912 1.0543 -0.0060
2.7378 1.1912 1.0543 -0.0060
2.7352 1.1853 0.8425 0.0009
2.7385 1.1857 1.2068 0.0047
2.7266 1.1868 0.9965 -0.0035
2.7255 1.1863 0.9965 -0.0035
2.7295 1.1858 1.1216 -0.0017
2.7232 1.1850 1.0461 -0.0051
2.7395 1.1861 1.2074 0.0029
2.7395 1.1861 1.2074 0.0029
2.7331 1.1862 0.8702 0.0037
2.7328 1.1851 1.1703 0.0026
2.7274 1.1857 0.9128 -0.0052
2.7306 1.1849 1.1537 0.0004
2.7312 1.1852 1.1537 0.0004
2.7267 1.1868 1.0189 -0.0020
2.7384 1.1912 0.9353 -0.0008
2.7254 1.1858 1.0529 -0.0084
2.7253 1.1858 1.0529 -0.0084
2.7442 1.1889 1.1934 0.0014
2.7297 1.1864 1.1032 0.0009
2.7417 1.1859 1.2277 0.0010
2.7427 1.1863 1.2277 0.0010
2.7255 1.1862 1.0250 -0.0031
2.7332 1.1857 1.1617 0.0018
2.7402 1.1875 1.1861 0.0050
2.7407 1.1878 1.1861 0.0050
2.7344 1.1881 0.8978 0.0002
2.7512 1.1871 1.2742 0.0046
2.7336 1.1869 0.8791 -0.0003
2.7263 1.1862 1.0558 -0.0017
2.7274 1.1866 1.0558 -0.0017
2.7245 1.1857 1.0365 0.0003
2.7410 1.1888 1.1674 0.0022
2.7248 1.1854 0.9419 0.0029
2.7236 1.1849 0.9419 0.0029
2.7403 1.1855 0.8167 -0.0020
2.7413 1.1899 1.1464 -0.0008
2.7333 1.1862 0.8683 0.0003
2.7313 1.1853 0.8683 0.0003
2.7480 1.1847 0.7766 0.0019
2.7643 1.1854 1.3719 0.0110
2.7345 1.1873 0.8787 -0.0011
2.7238 1.1850 1.0578 -0.0084
2.7248 1.1855 1.0578 -0.0084
2.7254 1.1860 1.0414 0.0001
2.7290 1.1871 1.0701 -0.0000
2.7344 1.1875 1.1323 -0.0018
2.7359 1.1881 1.1323 -0.0018
2.7408 1.1863 1.2145 0.0066
2.7380 1.1862 1.1946 0.0059
2.7258 1.1865 1.0060 -0.0035
2.7268 1.1869 1.0060 -0.0035
2.7248 1.1854 0.9403 -0.0026
2.7497 1.1891 1.2311 0.0022
2.7255 1.1843 0.8990 0.0003
2.7404 1.1863 0.8254 0.0032
2.7413 1.1867 0.8254 0.0032
2.7296 1.1869 0.9208 -0.0063
2.7495 1.1854 1.2886 0.0118
2.7373 1.1868 1.1759 0.0014
2.7356 1.1861 1.1759 0.0014
2.7347 1.1879 1.1231 -0.0019
2.7317 1.1873 1.1018 -0.0018
2.7361 1.1869 0.8604 0.0000
2.7360 1.1869 0.8604 0.0000
2.7313 1.1852 1.1537 0.0024
2.7461 1.1854 1.2663 0.0093
2.7255 1.1858 0.9436 0.0008
2.7429 1.1859 0.8085 0.0017
2.7414 1.1852 0.8085 0.0017
2.7574 1.1900 1.2711 0.0014
2.7465 1.1889 1.2116 0.0027
2.7460 1.1879 0.8161 0.0018
2.7458 1.1878 0.8161 0.0018
2.7691 1.1920 1.3137 0.0060
2.7302 1.1862 0.8944 -0.0037
2.7422 1.1854 0.8072 -0.0003
2.7319 1.1861 0.8776 -0.0031
2.7326 1.1864 0.8776 -0.0031
2.7671 1.1860 0.7254 0.0125
2.7604 1.1861 1.3415 0.0126
2.7271 1.1863 0.9368 -0.0013
2.7284 1.1868 0.9368 -0.0013
2.7261 1.1847 0.9022 -0.0005
2.7292 1.1872 1.0645 -0.0040
2.7366 1.1873 1.1594 0.0011
2.7400 1.1890 0.8669 0.0014
2.7400 1.1890 0.8669 0.0014
2.7624 1.1888 1.3172 0.0063
2.7366 1.1879 1.1451 -0.0010
2.7351 1.1879 0.8861 -0.0014
2.7365 1.1885 0.8861 -0.0014
2.7321 1.1863 0.8790 0.0002
2.7331 1.1890 1.0637 -0.0034
2.7564 1.1900 1.2636 0.0013
2.7410 1.1911 0.8993 -0.0026
2.7403 1.1908 0.8993 -0.0026
2.7535 1.1853 0.7613 0.0094
2.7383 1.1867 0.8421 0.0003
2.7356 1.1878 1.1381 -0.0005
2.7360 1.1879 1.1381 -0.0005
2.7301 1.1857 1.1299 0.0008
2.7310 1.1887 1.0228 -0.0061
2.7435 1.1855 1.2462 0.0035
2.7457 1.1854 1.2628 0.0084
2.7472 1.1861 1.2628 0.0084
2.7583 1.1901 0.7847 0.0041
2.7302 1.1849 1.1498 0.0003
2.7373 1.1865 0.8455 0.0009
2.7277 1.1865 0.9336 -0.0026
2.7294 1.1872 0.9336 -0.0026
2.7710 1.1874 0.7232 0.0133
2.7480 1.1856 0.7847 0.0059
2.7332 1.1891 0.9430 -0.0061
2.7331 1.1890 0.9430 -0.0061
2.7253 1.1862 1.0127 -0.0056
2.7255 1.1852 1.0844 0.0004
2.7389 1.1899 0.8939 -0.0016
2.7494 1.1851 1.2922 0.0030
2.7502 1.1854 1.2922 0.0030
2.7265 1.1861 1.0643 -0.0000
2.7463 1.1853 0.7883 0.0087
2.7624 1.1907 1.2913 0.0054
2.7626 1.1908 1.2913 0.0054
2.7230 1.1851 1.0261 -0.0009
2.7332 1.1864 1.1448 -0.0028
2.7519 1.1873 1.2749 0.0061
2.7428 1.1852 0.8016 -0.0001
2.7443 1.1858 0.8016 -0.0001
2.7296 1.1856 1.1268 0.0014
2.7461 1.1876 1.2318 0.0032
2.7395 1.1899 0.8888 -0.0011
2.7509 1.1849 1.3029 0.0056
2.7521 1.1854 1.3029 0.0056
2.7234 1.1854 1.0053 -0.0062
2.7263 1.1861 0.9461 -0.0060
2.7429 1.1900 0.8631 0.0007
2.7427 1.1900 0.8631 0.0007
2.7538 1.1865 1.2980 0.0077
2.7246 1.1858 1.0325 -0.0024
2.7359 1.1893 1.0975 -0.0021
2.7577 1.1862 1.3250 0.0125
2.7588 1.1867 1.3250 0.0125
2.7236 1.1855 0.9801 -0.0037
2.7443 1.1886 1.2004 -0.0008
2.7443 1.1854 1.2548 0.0020
2.7552 1.1877 1.2898 0.0039
2.7546 1.1874 1.2898 0.0039
2.7674 1.1861 1.3789 0.0130
2.7362 1.1880 1.1380 0.0015
2.7320 1.1891 1.0234 -0.0049
2.7497 1.1883 1.2451 0.0023
2.7481 1.1876 1.2451 0.0023
2.7304 1.1855 1.1378 -0.0013
2.7324 1.1884 0.9283 -0.0027
2.7648 1.1853 0.7268 0.0125
2.7640 1.1849 0.7268 0.0125
2.7256 1.1864 0.9928 -0.0040
2.7437 1.1889 0.8405 0.0028
2.7233 1.1854 1.0038 -0.0026
2.7440 1.1896 1.1783 -0.0046
2.7431 1.1892 1.1783 -0.0046
2.7250 1.1861 0.9824 -0.0025
2.7559 1.1860 1.3169 0.0065
2.7410 1.1859 1.2221 0.0045
2.7254 1.1856 0.9402 -0.0046
2.7266 1.1861 0.9402 -0.0046
2.7434 1.1875 0.8239 0.0000
2.7269 1.1858 0.9226 -0.0022
2.7376 1.1873 0.8563 -0.0016
2.7394 1.1880 0.8553 0.0012
2.7386 1.1877 0.8553 0.0012
2.7369 1.1848 0.8257 0.0076
2.7329 1.1855 0.8604 0.0028
2.7371 1.1864 1.1835 0.0031
2.7314 1.1864 1.1256 -0.0052
2.7305 1.1860 1.1256 -0.0052
2.7422 1.1882 0.8405 0.0004
2.7264 1.1856 1.0837 -0.0040
2.7273 1.1871 1.0012 -0.0028
2.7279 1.1874 1.0012 -0.0028
2.7299 1.1855 0.8841 -0.0064
2.7262 1.1847 1.1105 -0.0009
2.7318 1.1860 0.8764 0.0028
2.7644 1.1866 1.3576 0.0132
2.7629 1.1860 1.3576 0.0132
2.7274 1.1858 1.0930 -0.0017
2.7431 1.1886 1.1894 -0.0003
2.7238 1.1854 0.9643 -0.0030
2.7385 1.1898 0.8956 0.0004
2.7374 1.1893 0.8956 0.0004
2.7247 1.1857 1.0457 -0.0063
2.7297 1.1880 0.9719 -0.0038
2.7267 1.1867 0.9743 -0.0014
2.7395 1.1862 1.2052 0.0015
2.7402 1.1865 1.2052 0.0015
2.7394 1.1874 1.1817 0.0009
2.7300 1.1859 1.1223 0.0018
2.7271 1.1852 1.1066 0.0003
2.7615 1.1893 1.3050 0.0048
2.7616 1.1894 1.3050 0.0048
2.7625 1.1856 1.3597 0.0100
2.7295 1.1874 1.0666 -0.0036
2.7464 1.1889 1.2105 0.0003
2.7278 1.1863 1.0804 -0.0085
2.7272 1.1860 1.0804 -0.0085
2.7339 1.1855 1.1722 -0.0009
2.7332 1.1897 1.0004 -0.0026
2.7341 1.1859 1.1669 -0.0029
2.7369 1.1871 1.1665 0.0012
2.7369 1.1871 1.1665 0.0012
2.7365 1.1902 1.0750 -0.0059
2.7235 1.1850 1.0552 -0.0007
2.7377 1.1869 1.1766 0.0014
2.7478 1.1883 0.8114 0.0025
2.7475 1.1881 0.8114 0.0025
2.7356 1.1876 0.8758 0.0012
2.7414 1.1875 1.1971 -0.0001
2.7320 1.1865 0.8839 -0.0044
2.7552 1.1873 0.7720 0.0085
2.7554 1.1874 0.7720 0.0085
2.7402 1.1902 0.8869 -0.0009
2.7379 1.1863 1.1908 0.0050
2.7512 1.1905 0.8195 0.0017
2.7308 1.1850 1.1531 -0.0002
2.7312 1.1852 1.1531 -0.0002
2.7273 1.1869 1.0322 -0.0013
2.7509 1.1892 1.2392 0.0015
2.7455 1.1855 0.7935 0.0055
2.7410 1.1855 0.8138 -0.0002
2.7405 1.1853 0.8138 -0.0002
2.7388 1.1908 0.9185 -0.0015
2.7250 1.1852 0.9324 0.0002
2.7461 1.1871 0.8068 0.0064
2.7458 1.1888 1.2084 0.0013
2.7447 1.1883 1.2084 0.0013
2.7241 1.1857 1.0204 -0.0000
2.7469 1.1894 1.2062 0.0010
2.7347 1.1877 1.1291 -0.0001
2.7421 1.1860 1.2290 0.0047
2.7413 1.1856 1.2290 0.0047
2.7343 1.1865 1.1548 -0.0013
2.7391 1.1859 0.8279 0.0036
2.7437 1.1865 1.2315 0.0007
2.7297 1.1869 1.0892 -0.0019
2.7299 1.1870 1.0892 -0.0019
2.7321 1.1876 1.1008 -0.0033
2.7363 1.1904 1.0636 -0.0025
2.7256 1.1863 0.9804 -0.0030
2.7319 1.1858 1.1471 0.0010
2.7306 1.1868 1.1064 -0.0017
2.7298 1.1864 1.1064 -0.0017
2.7281 1.1872 0.9620 -0.0020
2.7304 1.1885 0.9926 -0.0018
2.7562 1.1853 1.3291 0.0125
2.7314 1.1861 0.8818 0.0006
2.7317 1.1862 0.8818 0.0006
2.7266 1.1856 0.9200 -0.0000
2.7407 1.1866 1.2082 0.0023
2.7599 1.1861 1.3398 0.0065
2.7521 1.1863 1.2907 0.0058
2.7532 1.1868 1.2907 0.0058
2.7349 1.1866 1.1574 0.0011
2.7246 1.1860 1.0030 -0.0037
2.7326 1.1856 1.1578 0.0039
2.7224 1.1850 1.0124 -0.0007
2.7256 1.1863 1.0124 -0.0007
2.7519 1.1871 0.7822 0.0082
2.7304 1.1861 0.8897 -0.0033
2.7313 1.1856 1.1445 0.0020
2.7398 1.1881 0.8541 0.0003
2.7432 1.1859 0.8077 0.0009
2.7420 1.1854 0.8077 0.0009
2.7614 1.1870 1.3364 0.0079
2.7372 1.1855 1.1999 0.0013
2.7226 1.1844 0.9401 -0.0048
2.7487 1.1875 0.7997 0.0030
2.7487 1.1875 0.7997 0.0030
2.7366 1.1876 1.1529 -0.0024
2.7378 1.1858 1.1989 0.0051
2.7345 1.1860 1.1668 -0.0000
2.7285 1.1877 0.9966 -0.0028
2.7285 1.1877 0.9966 -0.0028
2.7270 1.1853 1.1019 -0.0002
2.7421 1.1870 1.2121 -0.0025
2.7437 1.1861 0.8074 0.0018
2.7292 1.1879 1.0212 -0.0046
2.7289 1.1877 1.0212 -0.0046
2.7381 1.1910 1.0716 -0.0033
2.7408 1.1858 0.8180 -0.0005
2.7252 1.1856 1.0603 0.0007
2.7622 1.1877 1.3316 0.0095
2.7318 1.1873 1.1036 -0.0026
2.7311 1.1871 1.1036 -0.0026
2.7522 1.1869 1.2834 0.0099
2.7320 1.1860 1.1426 0.0020
2.7368 1.1877 0.8683 0.0005
2.7274 1.1864 1.0699 -0.0001
2.7277 1.1865 1.0699 -0.0001
2.7262 1.1855 1.0841 -0.0024
2.7274 1.1853 1.1070 0.0021
2.7420 1.1852 1.2409 0.0038
2.7237 1.1853 1.0417 -0.0010
2.7294 1.1866 1.0944 0.0003
2.7285 1.1862 1.0944 0.0003
2.7419 1.1852 1.2404 0.0015
2.7748 1.1872 0.7120 0.0109
2.7314 1.1854 0.8686 -0.0016
2.7340 1.1886 0.9140 -0.0034
2.7341 1.1886 0.9140 -0.0034
2.7373 1.1896 1.1082 -0.0026
2.7256 1.1863 1.0146 -0.0047
2.7421 1.1879 0.8369 0.0040
2.7390 1.1856 0.8247 0.0006
2.7605 1.1904 1.2836 0.0055
2.7608 1.1906 1.2836 0.0055
2.7260 1.1865 1.0201 -0.0005
2.7439 1.1881 1.2063 0.0014
2.7446 1.1872 1.2279 0.0060
2.7337 1.1880 1.1083 -0.0033
2.7341 1.1882 1.1083 -0.0033
2.7326 1.1855 0.8623 -0.0046
2.7370 1.1858 0.8386 0.0022
2.7442 1.1878 1.2128 -0.0004
2.7484 1.1859 1.2732 0.0065
2.7284 1.1866 1.0765 -0.0042
2.7273 1.1862 1.0765 -0.0042
2.7412 1.1900 1.1429 -0.0049
2.7380 1.1865 1.1882 0.0016
2.7667 1.1861 1.3761 0.0110
2.7373 1.1864 1.1835 -0.0001
2.7380 1.1867 1.1835 -0.0001
